IL,Litchfield Muni,K3LF
IL,Macomb Muni,KMQB
IL,Marion Regional,KMWA
IL,Marseilles,KMMO
IL,Mattoon/Charlest,KMTO
IL,Metropolis,KM30
IL,Moline/Quad City,KMLI
IL,Monee,KC56
IL,Morris-Washburn,KC09
IL,Mount Carmel,KAJG
IL,Mount Sterling,KI63
IL,Mount Vernon,KMVN
IL,Olney-Noble,KOLY
IL,Palwaukee,KPWK
IL,Paris,KPRG
IL,Peoria,KPIA
IL,Peru,KVYS
IL,Pittsfield,KPPQ
IL,Pontiac,KPNT
IL,Quincy Muni/Bald,KUIN
IL,Rantoul,KTIP
IL,Robinson Muni,KRSV
IL,Rochelle/Koritz,KRPJ
IL,Rockford,KRFD
IL,Romeoville/Chi,KLOT
IL,Salem/Leckrone,KSLO
IL,Savanna/Tritown,KSFY
IL,Schaumburg,K06C
IL,Scott Afb/Bellev,KBLV
IL,Sparta,KSAR
IL,Springfield,KSPI
IL,Sterling Rockfal,KSQI
IL,Taylorville,KTAZ
IL,Vandalia,KVLA
IL,Waukegan,KUGN
IN,Anderson Municip,KAID
IN,Angola,KANQ
IN,Atterbury,KHBE
IN,Auburn Dekalb C,KGWB
IN,Bloomington,KBMG
IN,Columbus/Balkala,KBAK
IN,Crawfordsville,KCFJ
IN,Daviess County,KDCY
IN,Elkhart Municipa,KEKM
IN,Evansville,KEVV
IN,Fort Wayne,KFWA
IN,Fort Wayne Smith,KSMD
IN,Frankfort,KFKR
IN,French Lick,KFRH
IN,Gary Regional,KGYY
IN,Goshen,KGSH
IN,Greencastle,K4I7
IN,Greencastle,KGPC
IN,Greenwood,KHFY
IN,Grissom Afb/Peru,KGUS
IN,Himsel Aaf,K1II
IN,Huntingburg,KHNB
IN,Huntington,KHHG
IN,Indianapolis,KEYE
IN,Indianapolis,KIND
IN,Indianapolis Exc,KTYQ
IN,Indianapolis Reg,KMQJ
IN,Jeffersonville,KJVY
IN,Kendallville,KC62
IN,Knox Starke Cty,KOXI
IN,Kokomo,KOKK
IN,La Porte,KPPO
IN,Lafayette,KLAF
IN,Logansport,KGGP
IN,Madison,KIMS
IN,Marion Muni,KMZZ
IN,Michigan City,KMGC
IN,Monticello/White,KMCX
IN,Muncie,KMIE
IN,Plymouth,KC65
IN,Portland,KPLD
IN,Rensselaer,KRZL
IN,Richmond,KRID
IN,Rochester,KRCR
IN,Shelbyville,KGEZ
IN,South Bend,KSBN
IN,Terre Haute,KHUF
IN,Valparaiso,KVPZ
IN,Warsaw Muni,KASW
KS,Abilene,KK78
KS,Atwood,KADT
KS,Augusta,K3AU
KS,Bassett,KK88
KS,Benton,K1K1
KS,Burlington,KUKL
KS,Chanute,KCNU
KS,Coffeyville,KCFV
KS,Colby,KCBK
KS,Concordia,KCNK
KS,Dodge City,KDDC
KS,Eldorado,KEQA
KS,Elkhart,KEHA
KS,Ellsworth,K9K7
KS,Emporia,KEMP
KS,Eureka,K13K
KS,Fort Leavenworth,KFLV
KS,Fort Scott,KFSK
KS,Ft Riley/Marshal,KFRI
KS,Garden City,KGCK
KS,Garnett,KK68
KS,Goodland,KGLD
KS,Great Bend,KGBD
KS,Grinnell,KGNL
KS,Harper,K8K2
KS,Hays Muni,KHYS
KS,Herndon,KHD7
KS,Hill City,KHLC
KS,Hoxie,KHOX
KS,Hugoton,KHQG
KS,Hutchinson,KHUT
KS,Independence,KIDP
KS,Jennings,KJN8
KS,Johnson,K2K3
KS,Johnson City,KJHN
KS,Kingman,K9K8
KS,Lawrence,KLWC
KS,Leoti/Hoard Meml,K3K7
KS,Liberal,KLBL
KS,Logan,KLG5
KS,Lyons,KLYO
KS,Manhattan,KMHK
KS,Marysville,KMYZ
KS,Mcconnell Afb,KIAB
KS,Mcpherson,KMPR
KS,Medicine Lodge,KP28
KS,New Almelo,KAL8
KS,Newton,KEWK
KS,Norton,KNRN
KS,Oakley,KOEL
KS,Oberlin,KOIN
KS,Olathe/Executive,KOJC
KS,Olathe/Industria,KIXD
KS,Ottawa,KOWI
KS,Parsons,KPPF
KS,Phillipsburg,KPHG
KS,Pittsburg,KPTS
KS,Pratt Indust,KPTT
KS,Russell,KRSL
KS,Salina,KSLN
KS,Scott City,KTQK
KS,Smith Center,KK82
KS,St Francis,KSYF
KS,Sublette,K19S
KS,Syracuse,K3K3
KS,Topeka,KTOP
KS,Topeka/Forbes,KFOE
KS,Tribune,KTRB
KS,Ulysses,KULS
KS,Wakeeney,KWK6
KS,Wellington,KEGT
KS,Wichita,KICT
KS,Wichita/Beech,KBEC
KS,Wichita/Jabara,KAAO
KS,Winfield/Arkansa,KWLD
KY,Ashland,KDWU
KY,Bardstown,KBRY
KY,Big Sandy Rgnl,KSJS
KY,Bowling Gree,KBWG
KY,Campbellsville,KAAS
KY,Covington,KCVG
KY,Danville,KDVK
KY,Falmouth,KK62
KY,Flemingsburg,KFGX
KY,Fort Knox/Godman,KFTK
KY,Frankfort,KFFT
KY,Georgetown,K27K
KY,Glasgow,KGLW
KY,Greenville,KM21
KY,Harlan,KI35
KY,Hazard,KCPF
KY,Henderson City,KEHR
KY,Hopkinsville,KHOP
KY,Lebanon-Springfi,K6I2
KY,Lewisport,KKY8
KY,Lexington,KLEX
KY,London,KLOZ
KY,Louisville,KSDF
KY,Louisville/Bowmn,KLOU
KY,Louisville/Wfo,KLMK
KY,Madisonville,K2I0
KY,Marion,K5M9
KY,Mayfield,KM25
KY,Middlesboro-Bell,K1A6
KY,Monticello/Wayne,KEKQ
KY,Morehead,KM97
KY,Morehead,KSYM
KY,Mount Sterling,KIOB
KY,Murray Kyle-Oak,KCEY
KY,Noctor/Jackson,KJKL
KY,Owensboro/Davies,KOWB
KY,Paducah,KPAH
KY,Pikeville,KPBX
KY,Richmond,KRGA
KY,Richmond/Madison,KI39
KY,Somerset,KSME
KY,Tompkinsville,KTZV
KY,Williamsburg,KBYL
LA,Abbeville Cc Mem,KIYA
LA,Alexandria,KAEX
LA,Alexandria,KESF
LA,Amelia/Lake Palo,K7R3
LA,Atlantis Oilp,KATP
LA,Audubon Park,KAUD
LA,Barksdale Afb,KBAD
LA,Bastrop Morehous,KBQP
LA,Baton Rouge,KBTR
LA,Bogalusa Carr F,KBXA
LA,Boothville,KBVE
LA,Boothville Hel,KLNQ
LA,Cameron,KCVW
LA,Cameron Heliport,K7R5
LA,Chenault/Lk Chas,KCWF
LA,Dequincey Ind Ar,K5R8
LA,Deridder/Fss,KDRI
LA,E Cameron 321A,KEZP
LA,E Cameron 346,KE12
LA,E Cameron 47Jp,KCMB
LA,E Cameron278Oilp,KEHC
LA,Eugene I 215Oilp,KEIR
LA,Eugene Is 330,K3B6
LA,Fort Polk Fr,KPOE
LA,Fourchon (Sawrs),K9F2
LA,Fullerton/Polk,KBKB
LA,Galliano,KGAO
LA,Galliano Heliprt,K2GL
LA,Galliano Heliprt,K2LS
LA,Garden Banks172,KGHB
LA,Gomex 354,KSQE
LA,Gonzales,KL38
LA,Gonzales,KREG
LA,Grand Chenier,K3L4
LA,Grand Isle (Sawr,KAXO
LA,Green Canyon 184,KXCN
LA,Green Canyon 338,KGRY
LA,Green Canyon 52,K28K
LA,Hammond,KHDC
LA,High Is. 179A,KXIH
LA,High Is. 264C,KH08
LA,High Island 334A,KH02
LA,Houma Terrebonne,KHUM
LA,Indepedence 920,KIPN
LA,Intracoastal Cit,K7R4
LA,Jennings,K3R7
LA,Keathley C 875,K18H
LA,Lafayette,KLFT
LA,Lake Charles,KLCH
LA,Magnolia Oilp,KGBK
LA,Main Pass 140B,KMIS
LA,Main Pass 289C,KVKY
LA,Manfield,K3F3
LA,Marathon-Venice,K5LA
LA,Minden,KMNE
LA,Miss Canyan 807,KCYD
LA,Miss Canyon 311A,KMDJ
LA,Miss Canyon 474,KIKT
LA,Mississippi Cany,KDSF
LA,Monroe,KMLU
LA,Natchitoches,KIER
LA,New Iberia,KARA
LA,New Orleans Nas,KNBG
LA,New Orleans/Intl,KMSY
LA,New Orleans/Lake,KNEW
LA,New Orleans/Supe,K7N0
LA,New Orleans/Supe,KVSH
LA,New Roads,KHZR
LA,Oakdale Allen P,KACP
LA,Offshore,KH78
LA,Opelousas,KOPL
LA,Patterson Memori,KPTN
LA,Peason Ridg/Polk,KAQV
LA,Phi Oil Platf,K4C0
LA,Phi Oil Platf,K4CO
LA,Port Fourchon,KXPY
LA,Reserve,K1L0
LA,Reserve,KAPS
LA,Ruston Regional,KRSN
LA,S Marsh Isl 268,KSRN
LA,S Marsh Island,K7R8
LA,S Marsh268 Oilp,KSCF
LA,S Timbalier 301B,KSTZ
LA,Sabine 13B Oilp,KVBS
LA,Salt Point,KP92
LA,Self Strip/Polk,KDNK
LA,Ship Shoal 207,KGSM
LA,Ship Shoal 241,KPZZ
LA,Ship Shoal178,KSPR
LA,Shreveport,KSHV
LA,Shreveport/Dwntn,KDTN
LA,Slidell 22,KASD
LA,South Timbalier,KS58
LA,Sulphur,KUXL
LA,Tallulah/Vicksbu,KTVR
LA,Venice Heliport,K1B7
LA,Vermilion 331,KVQT
LA,Vermillion26Oilp,KVNP
LA,Vidalia/Concordi,K0R4
LA,W. Cameron 560,KW60
LA,Walker Ridge 29,KWBF
MA,Bedford,KBED
MA,Beverly,KBVY
MA,Boston,KBOS
MA,Chatham,KCHH
MA,Chatham,KCQX
MA,Chicopee/Westove,KCEF
MA,East Milton,KMQE
MA,Falmouth/Otis Ab,KFMH
MA,Fitchburg,KFIT
MA,Hyannis,KHYA
MA,Lawrence,KLWM
MA,Marshfield,KGHG
MA,Marthas Vineyard,KMVY
MA,Nantucket,KACK
MA,New Bedford,KEWB
MA,North Adams,KAQW
MA,Norwood,KOWD
MA,Orange,KORE
MA,Pittsfield,KPSF
MA,Plymouth,KPYM
MA,Provincetown,KPVC
MA,South Weymouth,KNZW
MA,Taunton,KTAN
MA,Westfield,KBAF
MA,Worcester,KORH
MD,Aberdeen/Phillip,KAPG
MD,Andrews Afb,KADW
MD,Annapolis/Naval,KNAK
MD,Baltimore/Dwntwn,KDMH
MD,Baltimore/Martin,KMTN
MD,Balto/Wash Intl,KBWI
MD,Cambridge-Dorch,KCGE
MD,Carroll Cnty,KDMW
MD,Clinton,KW32
MD,College Park,KCGS
MD,Cumberland Reg,KCBE
MD,Easton/Newnam,KESN
MD,Fort Meade,KFME
MD,Fort Ritchie,KJWX
MD,Frederick,KFDK
MD,Gaithersburg,KGAI
MD,Garrett Co,K2G4
MD,Hagerstown,KHGR
MD,Nsf Thurmont,KRSP
MD,Ocean City,KOXB
MD,Patuxent River,KNHK
MD,Ridgely,KRJD
MD,Salisbury,KSBY
MD,St Marys (Duke),K2W6
MD,Stevensville,KW29
MD,Webster Naval,KNUI
ME,Auburn/Lewiston,KLEW
ME,Augusta,KAUG
ME,Bangor,KBGR
ME,Bar Harbor,KBHB
ME,Brunswick Nas,KNHZ
ME,Caribou,KCAR
ME,Carrabassett,KB21
ME,Clayton Lake,K40B
ME,Eastport,KEPM
ME,Frenchville,KFVE
ME,Fryeburg,KIZG
ME,Greenville,KGNR
ME,Houlton,KHUL
ME,Millinocket,KMLT
ME,Old Town/Dewitt,KOLD
ME,Portland,KPWM
ME,Presque Isle,KPQI
ME,Rockland/Knox,KRKD
ME,Sanford Muni,KSFM
ME,Waterville,KWVL
ME,Wiscasset,KIWI
MI,Adrian,KADG
MI,Alma,KAMN
MI,Alpena,KAPN
MI,Ann Arbor,KARB
MI,Bad Axe,KBAX
MI,Battle Creek,KBTL
MI,Beaver Island,KSJX
MI,Bellaire,KACB
MI,Benton Harbor,KBEH
MI,Big Rapids,KRQB
MI,Cadillac/Wexford,KCAD
MI,Caro/Tuscola,KCFS
MI,Charlevoix,KCVX
MI,Charlotte,KFPK
MI,Cheboygan,KSLH
MI,Chippewa Intl,KCIU
MI,Coldwater,KOEB
MI,Copper Harbor,KP59
MI,Detroit/City Air,KDET
MI,Detroit/Grosse I,KONZ
MI,Detroit/Wayne,KDTW
MI,Detroit/Willow,KYIP
MI,Drummond Is,KDRM
MI,Escanaba,KESC
MI,Flint,KFNT
MI,Frankfort,KFKS
MI,Fremont,KFFX
MI,Gaylord,KGLR
MI,Grand Rapids,KGRR
MI,Grayling Af,KGOV
MI,Gwinn/Sawyer,KSAW
MI,Hancock,KCMX
MI,Harbor Springs,KMGN
MI,Hart/Shelby,KC04
MI,Hillsdale,KJYM
MI,Holland,KBIV
MI,Houghton Lake,KHTL
MI,Howell,KOZW
MI,Ionia,KY70
MI,Iron Mountain,KIMT
MI,Ironwood,KIWD
MI,Jackson/Reynolds,KJXN
MI,Kalamazoo,KAZO
MI,Lambertville,KDUH
MI,Lansing,KLAN
MI,Lapeer,KD95
MI,Ludington/Mason,KLDM
MI,Mackinac Island,KMCD
MI,Manistee,KMBL
MI,Manistique,KISQ
MI,Manistique,KP75
MI,Marshall,KRMY
MI,Mason,KTEW
MI,Menominee,KMNM
MI,Midland Barstow,KIKW
MI,Monroe,KTTF
MI,Mount Pleasant,KMOP
MI,Munising Lakesh,KP53
MI,Muskegon,KMKG
MI,Newberry,KERY
MI,Oscoda/Wurtsmith,KOSC
MI,Owosso,KRNP
MI,Pellston,KPLN
MI,Pontiac,KPTK
MI,Port Hope,KP58
MI,Port Huron,KPHN
MI,Rogers City,KPZQ
MI,Saginaw,KMBS
MI,Saginaw/Browne,KHYX
MI,Salem (Lansing),KSVM
MI,Sault Ste Marie,KANJ
MI,Sault Ste Marie,KSSM
MI,Selfridge Angb,KMTC
MI,South Haven,KLWA
MI,Sturgis/Kirsch,KIRS
MI,Three Rivers,KHAI
MI,Traverse Cit,KTVC
MI,Troy/Oakland,KVLL
MI,West Branch,KY31
MN,Aitkin Ndb,KAIT
MN,Albert Lea,KAEL
MN,Alexandria,KAXN
MN,Appleton Municip,KAQP
MN,Austin Muni,KAUM
MN,Baudette,KBDE
MN,Bemidji,KBJI
MN,Benson Muni,KBBB
MN,Bigfork,KFOZ
MN,Brainerd,KBRD
MN,Buffalo Muni,KCFE
MN,Cambridge Muni,KCBG
MN,Camp Ridley,KRYM
MN,Canby/Myers Fld,K27D
MN,Canby/Myers Fld,KCNB
MN,Cloquet,KCOQ
MN,Cook Muni Airpor,KCQM
MN,Crane Lake,KCDD
MN,Crookston Muni,KCKN
MN,Detroit Lakes,KDTL
MN,Dodge Center,KTOB
MN,Duluth,KDLH
MN,Duluth (Sky Harb,KDYT
MN,Elbow Lake Muni,KY63
MN,Ely Muni,KELO
MN,Eveleth Muni,KEVM
MN,Fairmont Muni,KFRM
MN,Faribault Muni,KFBL
MN,Fergus Falls,KFFM
MN,Flag Island,KFGN
MN,Fosston,KFSE
MN,Glencoe,KGYL
MN,Glenwood,KGHW
MN,Grand Marais,KGNA
MN,Grand Marais,KGRM
MN,Grand Marais/Coo,KCKC
MN,Grand Rapids,KGPZ
MN,Granite Falls,KGDB
MN,Hallock,KHCO
MN,Hibbing,KHIB
MN,Hinckley,K04W
MN,Hutchinson,KHCD
MN,Interntnl Falls,KINL
MN,Jackson Muni,KMJQ
MN,Lake Elmo,K21D
MN,Litchfield,KLJF
MN,Little Falls,KLXL
MN,Long Prairie,K14Y
MN,Longville,KXVG
MN,Luverne,KLYV
MN,Madison,KDXX
MN,Mahnomen,K3N8
MN,Mankato,KMKT
MN,Maple Lake,KMGG
MN,Marshall/Ryan,KMML
MN,Mcgregor/Iverson,KHZX
MN,Minneapls/Blaine,KANE
MN,Minneapolis,KMSP
MN,Mnpls/Airlake,KLVN
MN,Mnpls/Crystal,KMIC
MN,Mnpls/Flying Cld,KFCM
MN,Montevideo,KMVE
MN,Moorhead Muni,KJKJ
MN,Moose Lake,KMZH
MN,Mora,KJMR
MN,Morris Muni,KMOX
MN,New Ulm Muni,KULM
MN,Olivia,KOVL
MN,Orr,KORB
MN,Ortonville,KVVV
MN,Owatonna,KOWA
MN,Park Rapids,KPKD
MN,Paynesville,KPEX
MN,Pine River Regio,KPWC
MN,Pipestone,KPQN
MN,Preston,KFKA
MN,Princeton Muni,KPNM
MN,Red Wing,KRGK
MN,Redwood Fall,KRWF
MN,Rochester,KRST
MN,Roseau Muni,KROX
MN,Rush City,KROS
MN,Sauk Centre,KD39
MN,Silver Bay,KBFW
MN,Slayton,KDVP
MN,South St Paul,KSGS
MN,St Mary Hospital,K9MN
MN,St. Cloud,KSTC
MN,St. James,KJYG
MN,St. Paul,KSTP
MN,Stanton,KSYN
MN,Staples,KSAZ
MN,Thief River,KTVF
MN,Tofte (Ramos),KP61
MN,Tracy,KTKC
MN,Two Harbors,KTWM
MN,Wadena Muni,KADC
MN,Walker Muni,KY49
MN,Warroad,KRRT
MN,Waseca,KACQ
MN,Waskish Muni,KVWU
MN,Wheaton Ndb,KETH
MN,Willmar Muni,KBDH
MN,Willmar/Rice,KILL
MN,Windom Muni Airp,KMWM
MN,Winona Muni,KONA
MN,Worthington,KOTG
MO,Boonville,KVER
MO,Branson,KBBG
MO,Branson West,KFWB
MO,Camdenton,KH21
MO,Camdenton,KOZS
MO,Cameron,KEZZ
MO,Cape Girardeau,KCGI
MO,Chillicothe,KCDJ
MO,Clinton,KGLY
MO,Columbia,KCOU
MO,Farmington,KFAM
MO,Fort Leonard Woo,KTBN
MO,Grandview,KGVW
MO,Hannibal,KHAE
MO,Harrisonville,KLRY
MO,Jefferson City,KJEF
MO,Joplin,KJLN
MO,Kaiser Mem,KAIZ
MO,Kansas City/Dntn,KMKC
MO,Kansas City/Intl,KMCI
MO,Kennett,KTKX
MO,Kirksville,KIRK
MO,Lebanon,KLBO
MO,Lees Summit Muni,KLXT
MO,Malden,KMAW
MO,Marshall,KMHL
MO,Maryville,KEVU
MO,Mexico,KMYJ
MO,Moberly,KMBY
MO,Monett,KHFJ
MO,Mosby,KGPH
MO,Neosho,KEOS
MO,Nevada,KNVD
MO,Perryville,KK02
MO,Perryville,KPCD
MO,Piedmont,KPYN
MO,Popular Bluff,KPOF
MO,Sedalia,KDMO
MO,Sikeston,KSIK
MO,Spickard,KP35
MO,Springfield,KSGF
MO,St Charles,KSET
MO,St Joseph,KSTJ
MO,St Louis,KSTL
MO,St Louis/Spirit,KSUS
MO,Sullivan,KUUV
MO,Vichy/Rolla,KVIH
MO,Warrensburg Skyh,KRCM
MO,Warsaw,KRAW
MO,Washington,KFYG
MO,West Plains,KUNO
MO,Whiteman Afb,KSZL
MS,Aberdeen/Amory,KM40
MS,Bay St Louis,KHSA
MS,Belmont,K01M
MS,Biloxi/Keesler,KBIX
MS,Brookhaven,K1R7
MS,Clarksdale,KCKM
MS,Cleveland,KRNV
MS,Columbia/Marion,K0R0
MS,Columbus Afb,KCBM
MS,Corinth/R Turner,KCRX
MS,Golden/Columbus,KGTR
MS,Greenville,KGLH
MS,Greenwood,KGWO
MS,Grenada,KGNF
MS,Gulfport,KGPT
MS,Hattiesburg,KHBG
MS,Indianola,KIDL
MS,Innovator Oilp,KMYT
MS,Jackson,KJAN
MS,Jackson/Hawkins,KHKS
MS,Laurel,KLUL
MS,Madison,KMBO
MS,Mccomb,KMCB
MS,Meridian Nas,KNMM
MS,Meridian Range,KNJW
MS,Meridian/Key Fld,KMEI
MS,Natchez/Hardy,KHEZ
MS,Olive Branch,KOLV
MS,Oxford,KUOX
MS,Panola,KPMU
MS,Pascagoula,KPGL
MS,Pascagoula,KPQL
MS,Picayune,KMJD
MS,Pine Belt Rgnl,KPIB
MS,Raymond,KJVW
MS,Starkville,KSTF
MS,Tunica,KUTA
MS,Tupelo,KTUP
MS,Vicksburg,KVKS
MS,West Delta 27A,KDLP
MS,Winona,K5A6
MT,Alpha,K1AM
MT,Anaconda,K3U3
MT,Baker,KBHK
MT,Big Timber,K6S0
MT,Billings,KBIL
MT,Bozeman,KBZN
MT,Bravo,K1BM
MT,Browning,K8S0
MT,Butte,KBTM
MT,Charlie,K1CM
MT,Chinook,KS71
MT,Choteau,KCII
MT,Circle,K4U6
MT,Colstrip,KM46
MT,Culbertson,KS85
MT,Cut Bank,KCTB
MT,Deer Lodge,K38S
MT,Delta,K1DM
MT,Dillon,KDLN
MT,Drummond,K3DU
MT,Echo,K1EM
MT,Ekalaka,K97M
MT,Ennis Big Sky,KEKS
MT,Eureka,K88M
MT,Forsyth,K1S3
MT,Fort Benton,K79S
MT,Foxtrot,K1FM
MT,Glasgow,KGGW
MT,Glendive,KGDV
MT,Golf,K1GM
MT,Great Falls,KGTF
MT,Hamilton/Ravalli,K6S5
MT,Hardin,K00U
MT,Harlowton,K3HT
MT,Havre,KHVR
MT,Helena,KHLN
MT,Hotel,K1HM
MT,India,K1IM
MT,Jordan,KJDN
MT,Julie,K1JM
MT,Kalispell,KGPI
MT,Kilo,K1KM
MT,Laurel,K6S8
MT,Lewistown,KLWT
MT,Libby,KS59
MT,Lima,K1LM
MT,Livingston,KLVM
MT,Malmstrom Afb,KGFA
MT,Malta,KM75
MT,Mike,K1MM
MT,Miles City,KMLS
MT,Missoula,KMSO
MT,N Bar Ranch,KMVH
MT,November,K1NM
MT,Oscar,K1OM
MT,Plains,KS34
MT,Plentywood,KPWD
MT,Poplar,KPO1
MT,Ronan,K7S0
MT,Roundup,KRPX
MT,Scobey,K9S2
MT,Sidney Richland,KSDY
MT,Thompson Falls,K3TH
MT,Twin Bridges,K7S1
MT,West Yellowstone,KWEY
MT,West Yellowstone,KWYS
MT,White Sulphur Sp,K7S6
MT,Wolf Point,KOLF
NC,Ahoskie/Tri Coun,KASJ
NC,Albemarle Stanly,KVUJ
NC,Andrews,KRHP
NC,Asheboro Muni,KHBI
NC,Asheville,KAVL
NC,Beaufort,KMRH
NC,Bogue/Swansboro,KNJM
NC,Boone Watauga Ct,KTNB
NC,Burlington,KBUY
NC,Cape Hatteras,KHAT
NC,Chapel Hill,KIGX
NC,Charlotte,KCLT
NC,Cherry Point,KNKT
NC,Clinton,KCTZ
NC,Concord Reg Arpt,KJQF
NC,Currituck,KONX
NC,Davidson Cty Ap,KEXX
NC,Edenton,KEDE
NC,Elizabeth City,KECG
NC,Elizabethtown,KEYF
NC,Engelhard/Hyde,K7W6
NC,Erwin/Harnett Co,KHRJ
NC,Fayetteville,KFAY
NC,Fort Bragg/Simmo,KFBG
NC,Gastonia,KAKH
NC,Goldsboro/S. J.,KGSB
NC,Goldsboro/Wayne,KGWW
NC,Greensboro,KGSO
NC,Halifax Northamp,KIXA
NC,Hatteras/Mitchel,KHSE
NC,Henderson/Oxford,KHNZ
NC,Hickory,KHKY
NC,Hoffman/Mackall,KHFF
NC,Jacksonville,KOAJ
NC,Jefferson,KGEV
NC,Kenansville/Dupl,KDPL
NC,Kill Devil Hills,KFFA
NC,Kinston/Stalling,KISO
NC,Lincolnton,KIPJ
NC,Louisburg/Frankl,KLHZ
NC,Lumberton,KLBT
NC,Macon/Franklin,K1A5
NC,Manteo/Dare Co,KMQI
NC,Maxton,KMEB
NC,Monroe,KEQY
NC,Morganton/Lenoir,KMRN
NC,Mount Airy/Surry,KMWK
NC,New Bern,KEWN
NC,New River Mcas,KNCA
NC,Piney Island,KNBT
NC,Pitt Greenville,KPGV
NC,Pope Afb,KPOB
NC,Raleigh/Durham,KRDU
NC,Reidsville,KSIF
NC,Roanoke Rapids,KRZZ
NC,Rockingham,KRCZ
NC,Rocky Mount,KRWI
NC,Roxboro Person,KTDF
NC,Rutherfordton,KFQD
NC,Salisbury Rowan,KRUQ
NC,Sanford,KTTA
NC,Shelby Muni,KEHO
NC,Siler City,K5W8
NC,Siler City,KSCR
NC,Smithfield Johns,KJNX
NC,Southern Pines,KSOP
NC,Southport,KSUT
NC,Statesville,KSVH
NC,Stumpy Point,K2DP
NC,Sylva,K24A
NC,Tarboro,KETC
NC,Wadesboro/Anson,KAFP
NC,Washington,KOCW
NC,Whiteville,KCPC
NC,Wilkesboro,KUKF
NC,Wilmington,KILM
NC,Winston Salem,KINT
ND,Beach,K20U
ND,Bismarck,KBIS
ND,Bowman Muni,KBPP
ND,Bowman Rgnl,KBWW
ND,Cando,K9D7
ND,Carrington,K46D
ND,Cavalier,K2C8
ND,Cooperstown,KS32
ND,Crosby,KD50
ND,Devils Lake,KDVL
ND,Devils Lake,KP11
ND,Dickinson,KDIK
ND,Fargo,KFAR
ND,Garrison,KN60
ND,Glen Ullin,KD57
ND,Grafton,KGAF
ND,Grand Forks,KGFK
ND,Grand Forks Afb,KRDR
ND,Gwinner,KGWR
ND,Harvey,K5H4
ND,Hazen,KHZE
ND,Hettinger,KHEI
ND,Jamestown,KJMS
ND,Langdon/Robertsn,KD55
ND,Lidgerwood (Ramo,KP67
ND,Linton,K7L2
ND,Mandan,KY19
ND,Minot,KMOT
ND,Minot Afb,KMIB
ND,Oakes,K2D5
ND,Rolla,K06D
ND,Rugby,KRUG
ND,Stanley,K08D
ND,Tioga,KD60
ND,Valley City,KBAC
ND,Wahpeton,KBWP
ND,Walhalla,K96D
ND,Watford City,KS25
ND,Williston,KISN
ND,Williston Basin,KXWA
NE,Ainsworth Munici,KANW
NE,Albion Muni,KBVN
NE,Alliance,KAIA
NE,Aurora,KAUH
NE,Beatrice Municip,KBIE
NE,Benkelman-Jones,K42V
NE,Blair Muni,KBTA
NE,Bravo Madis,K1BW
NE,Broken Bow Muni,KBBW
NE,Chadron,KCDR
NE,Champion,KCHM
NE,Charlie Madis,K1CW
NE,Columbus Muni,KOLU
NE,Delta Madis,K1DW
NE,Echo Madis,K1EW
NE,Falls City/Brenn,KFNB
NE,Foxtrot Madis,K1FW
NE,Fremont Muni Arp,KFET
NE,Golf Madis,K1GW
NE,Gordon,KGRN
NE,Grand Island,KGRI
NE,Hastings,KHSI
NE,Hebron Muni,KHJH
NE,Holdrege/Brewstr,KHDE
NE,Hotel Madis,K1HW
NE,Imperial Municip,KIML
NE,India Madis,K1IW
NE,Kearney Muni,KEAR
NE,Kilo Madis,K1KW
NE,Kimball Muni,KIBM
NE,Lexington,KLXN
NE,Lincoln,KLNK
NE,Mccook,KMCK
NE,Nebraska City,KAFK
NE,Norfolk,KOFK
NE,North Omaha,KOVN
NE,North Platte,KLBF
NE,Offutt Afb/Belle,KOFF
NE,Ogallala,KOGA
NE,Omaha/Eppley,KOMA
NE,Omaha/Millard,KMLE
NE,O'Neill,KONL
NE,Ord/Sharp Field,KODX
NE,Plattsmouth Muni,KPMV
NE,Scottsbluff,KBFF
NE,Sidney,KSNY
NE,Tekamah,KTQE
NE,Thedford/Thomas,KTIF
NE,Valentine,KVTN
NE,Wahoo,KAHQ
NE,Wayne Muni,KLCG
NE,York,KJYR
NH,Berlin,KBML
NH,Concord,KCON
NH,Jaffrey,KAFN
NH,Keene/Dillant,KEEN
NH,Laconia Muni,KLCI
NH,Lebanon,KLEB
NH,Manchester,KMHT
NH,Mount Washington,KMWN
NH,Nashua/Boire Fld,KASH
NH,Plymouth,K1P1
NH,Portsmouth/Pease,KPSM
NH,Rochester,KDAW
NH,Whitefield,KHIE
NJ,Alexandria,KN85
NJ,Andover,K12N
NJ,Atlantic City,KACY
NJ,Belmar/Farmdale,KBLM
NJ,Blairstown,K1N7
NJ,Caldwell,KCDW
NJ,Cross Keys,K17N
NJ,Hammonton,KN81
NJ,Lakehurst Nas,KNEL
NJ,Lakewood,KN12
NJ,Lincoln Park,KN07
NJ,Linden,KLDJ
NJ,Lumberton,KN14
NJ,Manville,K47N
NJ,Millville,KMIV
NJ,Morristown Muni,KMMU
NJ,Mount Holly,KVAY
NJ,Newark,KEWR
NJ,Ocean City,K26N
NJ,Old Bridge,K3N6
NJ,Pittstown,KN40
NJ,Princeton,K39N
NJ,Robbinsville,KN87
NJ,Somerville,KSMQ
NJ,Sussex,KFWN
NJ,Teterboro,KTEB
NJ,Toms River,KMJX
NJ,Trenton,KTTN
NJ,West Milford,K4N1
NJ,Wildwood,KWWD
